scene_id,working_point,seed,delay_error_ns,target_velocity_mps,target_snr_db,condition,role,layer,value,status,denominator,definition,reason,theoretical_go_cfar_cell_pfa
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A3_Blind_target_free_estimated_correction,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A3_Blind_target_free_estimated_correction,OFF,false_clusters,608,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A3_Blind_target_free_estimated_correction,OFF,protocol_false_detections,608,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,A3_Blind_target_free_estimated_correction,OFF,false_tracks,181,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_m4ns,high_velocity,101,-4.0,12.0,30.0,A0_Ideal,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_m4ns,high_velocity,101,-4.0,12.0,30.0,A0_Ideal,OFF,false_clusters,584,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_m4ns,high_velocity,101,-4.0,12.0,30.0,A0_Ideal,OFF,protocol_false_detections,584,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_m4ns,high_velocity,101,-4.0,12.0,30.0,A0_Ideal,OFF,false_tracks,193,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_m4ns,high_velocity,101,-4.0,12.0,30.0,A1_Current_unknown_error,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_m4ns,high_velocity,101,-4.0,12.0,30.0,A1_Current_unknown_error,OFF,false_clusters,635,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_m4ns,high_velocity,101,-4.0,12.0,30.0,A1_Current_unknown_error,OFF,protocol_false_detections,635,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_m4ns,high_velocity,101,-4.0,12.0,30.0,A1_Current_unknown_error,OFF,false_tracks,206,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_m4ns,high_velocity,101,-4.0,12.0,30.0,A2_Known_error_correction_upper_bound,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_m4ns,high_velocity,101,-4.0,12.0,30.0,A2_Known_error_correction_upper_bound,OFF,false_clusters,660,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_m4ns,high_velocity,101,-4.0,12.0,30.0,A2_Known_error_correction_upper_bound,OFF,protocol_false_detections,660,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_m4ns,high_velocity,101,-4.0,12.0,30.0,A2_Known_error_correction_upper_bound,OFF,false_tracks,210,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_m4ns,high_velocity,101,-4.0,12.0,30.0,A3_Blind_target_free_estimated_correction,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_m4ns,high_velocity,101,-4.0,12.0,30.0,A3_Blind_target_free_estimated_correction,OFF,false_clusters,599,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_m4ns,high_velocity,101,-4.0,12.0,30.0,A3_Blind_target_free_estimated_correction,OFF,protocol_false_detections,599,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_m4ns,high_velocity,101,-4.0,12.0,30.0,A3_Blind_target_free_estimated_correction,OFF,false_tracks,191,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_p8ns,high_velocity,101,8.0,12.0,30.0,A0_Ideal,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_p8ns,high_velocity,101,8.0,12.0,30.0,A0_Ideal,OFF,false_clusters,584,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_p8ns,high_velocity,101,8.0,12.0,30.0,A0_Ideal,OFF,protocol_false_detections,584,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_p8ns,high_velocity,101,8.0,12.0,30.0,A0_Ideal,OFF,false_tracks,193,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_p8ns,high_velocity,101,8.0,12.0,30.0,A1_Current_unknown_error,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_p8ns,high_velocity,101,8.0,12.0,30.0,A1_Current_unknown_error,OFF,false_clusters,636,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_p8ns,high_velocity,101,8.0,12.0,30.0,A1_Current_unknown_error,OFF,protocol_false_detections,636,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_p8ns,high_velocity,101,8.0,12.0,30.0,A1_Current_unknown_error,OFF,false_tracks,202,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_p8ns,high_velocity,101,8.0,12.0,30.0,A2_Known_error_correction_upper_bound,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_p8ns,high_velocity,101,8.0,12.0,30.0,A2_Known_error_correction_upper_bound,OFF,false_clusters,662,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_p8ns,high_velocity,101,8.0,12.0,30.0,A2_Known_error_correction_upper_bound,OFF,protocol_false_detections,662,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_p8ns,high_velocity,101,8.0,12.0,30.0,A2_Known_error_correction_upper_bound,OFF,false_tracks,208,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_p8ns,high_velocity,101,8.0,12.0,30.0,A3_Blind_target_free_estimated_correction,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_p8ns,high_velocity,101,8.0,12.0,30.0,A3_Blind_target_free_estimated_correction,OFF,false_clusters,669,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_p8ns,high_velocity,101,8.0,12.0,30.0,A3_Blind_target_free_estimated_correction,OFF,protocol_false_detections,669,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_p8ns,high_velocity,101,8.0,12.0,30.0,A3_Blind_target_free_estimated_correction,OFF,false_tracks,212,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_m8ns,high_velocity,101,-8.0,12.0,30.0,A0_Ideal,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_m8ns,high_velocity,101,-8.0,12.0,30.0,A0_Ideal,OFF,false_clusters,584,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_m8ns,high_velocity,101,-8.0,12.0,30.0,A0_Ideal,OFF,protocol_false_detections,584,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_m8ns,high_velocity,101,-8.0,12.0,30.0,A0_Ideal,OFF,false_tracks,193,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_m8ns,high_velocity,101,-8.0,12.0,30.0,A1_Current_unknown_error,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_m8ns,high_velocity,101,-8.0,12.0,30.0,A1_Current_unknown_error,OFF,false_clusters,580,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_m8ns,high_velocity,101,-8.0,12.0,30.0,A1_Current_unknown_error,OFF,protocol_false_detections,580,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_m8ns,high_velocity,101,-8.0,12.0,30.0,A1_Current_unknown_error,OFF,false_tracks,190,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_m8ns,high_velocity,101,-8.0,12.0,30.0,A2_Known_error_correction_upper_bound,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_m8ns,high_velocity,101,-8.0,12.0,30.0,A2_Known_error_correction_upper_bound,OFF,false_clusters,651,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_m8ns,high_velocity,101,-8.0,12.0,30.0,A2_Known_error_correction_upper_bound,OFF,protocol_false_detections,651,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_m8ns,high_velocity,101,-8.0,12.0,30.0,A2_Known_error_correction_upper_bound,OFF,false_tracks,217,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_m8ns,high_velocity,101,-8.0,12.0,30.0,A3_Blind_target_free_estimated_correction,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_m8ns,high_velocity,101,-8.0,12.0,30.0,A3_Blind_target_free_estimated_correction,OFF,false_clusters,650,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_m8ns,high_velocity,101,-8.0,12.0,30.0,A3_Blind_target_free_estimated_correction,OFF,protocol_false_detections,650,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
high_velocity__seed_101__v_p12__snr_p30__delay_m8ns,high_velocity,101,-8.0,12.0,30.0,A3_Blind_target_free_estimated_correction,OFF,false_tracks,205,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
alternate_texture_geometry__seed_101__v_p6d7__snr_p30__delay_p0ns,alternate_texture_geometry,101,0.0,6.7,30.0,A0_Ideal,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
alternate_texture_geometry__seed_101__v_p6d7__snr_p30__delay_p0ns,alternate_texture_geometry,101,0.0,6.7,30.0,A0_Ideal,OFF,false_clusters,663,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
alternate_texture_geometry__seed_101__v_p6d7__snr_p30__delay_p0ns,alternate_texture_geometry,101,0.0,6.7,30.0,A0_Ideal,OFF,protocol_false_detections,663,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
alternate_texture_geometry__seed_101__v_p6d7__snr_p30__delay_p0ns,alternate_texture_geometry,101,0.0,6.7,30.0,A0_Ideal,OFF,false_tracks,226,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
alternate_texture_geometry__seed_101__v_p6d7__snr_p30__delay_p0ns,alternate_texture_geometry,101,0.0,6.7,30.0,A1_Current_unknown_error,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
alternate_texture_geometry__seed_101__v_p6d7__snr_p30__delay_p0ns,alternate_texture_geometry,101,0.0,6.7,30.0,A1_Current_unknown_error,OFF,false_clusters,663,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
alternate_texture_geometry__seed_101__v_p6d7__snr_p30__delay_p0ns,alternate_texture_geometry,101,0.0,6.7,30.0,A1_Current_unknown_error,OFF,protocol_false_detections,663,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
alternate_texture_geometry__seed_101__v_p6d7__snr_p30__delay_p0ns,alternate_texture_geometry,101,0.0,6.7,30.0,A1_Current_unknown_error,OFF,false_tracks,226,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
alternate_texture_geometry__seed_101__v_p6d7__snr_p30__delay_p0ns,alternate_texture_geometry,101,0.0,6.7,30.0,A2_Known_error_correction_upper_bound,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
alternate_texture_geometry__seed_101__v_p6d7__snr_p30__delay_p0ns,alternate_texture_geometry,101,0.0,6.7,30.0,A2_Known_error_correction_upper_bound,OFF,false_clusters,663,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
alternate_texture_geometry__seed_101__v_p6d7__snr_p30__delay_p0ns,alternate_texture_geometry,101,0.0,6.7,30.0,A2_Known_error_correction_upper_bound,OFF,protocol_false_detections,663,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
alternate_texture_geometry__seed_101__v_p6d7__snr_p30__delay_p0ns,alternate_texture_geometry,101,0.0,6.7,30.0,A2_Known_error_correction_upper_bound,OFF,false_tracks,226,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
alternate_texture_geometry__seed_101__v_p6d7__snr_p30__delay_p0ns,alternate_texture_geometry,101,0.0,6.7,30.0,A3_Blind_target_free_estimated_correction,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
alternate_texture_geometry__seed_101__v_p6d7__snr_p30__delay_p0ns,alternate_texture_geometry,101,0.0,6.7,30.0,A3_Blind_target_free_estimated_correction,OFF,false_clusters,647,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
alternate_texture_geometry__seed_101__v_p6d7__snr_p30__delay_p0ns,alternate_texture_geometry,101,0.0,6.7,30.0,A3_Blind_target_free_estimated_correction,OFF,protocol_false_detections,647,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
alternate_texture_geometry__seed_101__v_p6d7__snr_p30__delay_p0ns,alternate_texture_geometry,101,0.0,6.7,30.0,A3_Blind_target_free_estimated_correction,OFF,false_tracks,219,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
alternate_texture_geometry__seed_101__v_p6d7__snr_p30__delay_p1ns,alternate_texture_geometry,101,1.0,6.7,30.0,A0_Ideal,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
alternate_texture_geometry__seed_101__v_p6d7__snr_p30__delay_p1ns,alternate_texture_geometry,101,1.0,6.7,30.0,A0_Ideal,OFF,false_clusters,663,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
alternate_texture_geometry__seed_101__v_p6d7__snr_p30__delay_p1ns,alternate_texture_geometry,101,1.0,6.7,30.0,A0_Ideal,OFF,protocol_false_detections,663,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
alternate_texture_geometry__seed_101__v_p6d7__snr_p30__delay_p1ns,alternate_texture_geometry,101,1.0,6.7,30.0,A0_Ideal,OFF,false_tracks,226,passed,1,unique production debug track IDs with Confirmed/output evidence,,1e-06
alternate_texture_geometry__seed_101__v_p6d7__snr_p30__delay_p1ns,alternate_texture_geometry,101,1.0,6.7,30.0,A1_Current_unknown_error,OFF,cell_false_hit_fraction,,NOT_EVALUABLE,0,empirical structured-clutter false-hit fraction: hit_cells / valid_cut_count,valid_cut_count_missing_or_non_positive,1e-06
alternate_texture_geometry__seed_101__v_p6d7__snr_p30__delay_p1ns,alternate_texture_geometry,101,1.0,6.7,30.0,A1_Current_unknown_error,OFF,false_clusters,676,passed,1,explicit false-cluster count in one target-off evaluation,,1e-06
alternate_texture_geometry__seed_101__v_p6d7__snr_p30__delay_p1ns,alternate_texture_geometry,101,1.0,6.7,30.0,A1_Current_unknown_error,OFF,protocol_false_detections,676,passed,1,all production OFF detection rows; no truth match is possible,,1e-06
